"1372";"61750";"Biopsia, aspiración o excisión por estereotaxia para lesiones intracraneales";"0";"234.13"
"1373";"61850";"Agujero(s) de trepanación o con trépano helicoidal para implantación de electrodos neuroestimuladores cortical";"0";"378.17"
"1374";"61860";"Craniectomía o craneotomía para implantación de electrodos neuroestimuladores, cerebral cortical";"0";"386.83"
"1375";"62000";"Elevación de fractura de cráneo deprimida simple, extradural";"315.85";"316.22"
"1376";"62010";"Elevación de fractura de cráneo deprimida con corrección de duramadre y/o debridamiento de cerebro";"371.88";"372.42"
"1377";"62100";"Craneotomía para corrección de escape dural de LCR, incluyendo cirugía para rinorrea/ otorrea";"396.84";"397.4"
"1378";"62115";"Reducción de craneomegalia (ejm. hidrocefalia tratada) que no requiera injertos óseos o craneoplastía";"0";"454.17"
"1379";"62160";"Neuroendoscopía intracraneal";"0";"454.17"
"1380";"62180";"Ventriculocisternostomía (operación de Torkildsen)";"0";"454.17"
"1381";"62190";"Creación de derivación subaracnoideo/subdural - auricular -yugular";"315.85";"316.22"
"1382";"62192";"Creación de derivación subaracnoideo/subdural-peritoneal, -pleural, otras vías";"0";"376.9"
"1383";"62200";"Ventriculocisternostomía, tercer ventrículo";"0";"504.84"
"1384";"62220";"Derivación ventrículo-atrial";"296.98";"297.35"
"1385";"62223";"Derivación ventrículo-peritoneal";"315.85";"316.22"
"1386";"62230";"Reemplazo o revisión de derivación de LCR";"323.59";"323.96"
"1387";"62270";"Punción lumbar";"4.31";"4.37"
"1388";"62274";"Aspiración percutánea, quiste de médula espinal o cavidad siringomiélica";"368.63";"368.7"
"1389";"62275";"Biopsia de médula espinal, aguja percutánea";"20.2";"20.28"
"1390";"62287";"Procedimiento de aspiración o descompresión del núcleo pulposo";"378.57";"378.85"
"1391";"62350";"Implantación, revisión o reposicionamiento de catéter intratecal o epidural, para manejo a largo plazo del dolor";"215.94";"216.23"
"1392";"62360";"Implantación o reemplazo de dispositivo para infusión intratecal o epidural de fármacos";"213.43";"213.64"
"1393";"63001";"Laminectomía descompresiva por lesión de canal vertebral";"159.14";"159.14"
"1394";"63020";"Laminotomía, con descompresión de raíces neurales";"422.67";"423.02"
"1395";"63045";"Laminectomía con discectomía (Laminectomía, facetectomía y foraminotomía)";"430.41";"430.76"
"1396";"63055";"Abordaje transpedicular con descompresión de la médula espinal, cola de caballo y/o raíces neurales, un segmento";"394.49";"395.04"
"1397";"63064";"Abordaje costovertebral con descompresión de médula espinal o raíces neurales, (ejm. discointervertebral herniado), torácico";"404.78";"405.7"
"1398";"63081";"Corpectomía vertebral parcial o completa, con descompresión de médula y/o raíces neurales cervical, torácico, lumbar, sacra";"0";"653.05"
"1399";"63085";"Corpectomía torácica, con descompresión de médula y/o de raíces neurales un segmento";"0";"601.79"
"1400";"63087";"Corpectomía torácica baja o lumbar, con descompresión medular, de cola de caballo o raíces neurales un segmento";"0";"704.31"
"1401";"63090";"Corpectomía torácica baja, lumbar o sacra, con descompresión medular, de cola de caballo o de raíces neurales un segmento";"0";"653.05"
"1402";"63170";"Laminectomía con mielotomía (ejm. tipo Bischof o DREZ) a nivel cervical, torácico o toracolumbar";"0";"558.28"
"1403";"63172";"Laminectomía con drenaje de quiste o cavidad siringomiélica intramedular hacia el espacio subaracnoideo";"0";"558.28"
"1404";"63185";"Laminectomía con rizotomía";"0";"502.48"
"1405";"63194";"Laminectomía con cordotomía, con sección de un haz espinotalámico, un estadío";"0";"502.48"
"1406";"63250";"Laminectomía para excisión u oclusión de malformación arteriovenosa de la médula espinal cervical";"0";"609.53"
"1407";"63265";"Laminectomía para excisión o evacuación de lesión intraespinal que no sea neoplasia, extradural";"553.6";"554.51"
"1408";"63650";"Implantación, revisión o remoción percutánea de electrodo neuroestimulador arreglo, epidural";"7.5";"7.69"
"1409";"63655";"Laminectomía para implantación de electrodo neuroestimulador placa/ paleta, epidural";"446.72";"447.14"
"1410";"63660";"Revisión o remoción de electrodos neuroestimuladores, arreglo(s) percutáneo(s) o placa(s) / paleta(s)";"371.88";"372.42"
"1411";"63700";"Corrección de meningocele";"0";"550.54"
"1412";"63710";"Injerto dural, espinal";"553.6";"554.51"
"1413";"63740";"Creación de derivación, lumbar, subaracnoidea-peritoneal, -pleural, u otra, que pueda requerir laminectomía";"419.56";"420.12"
"1414";"63741";"Creación de derivación lumbar, subaracnoidea-peritoneal, -pleural u otra por vía percutánea, que no requiera laminectomía";"358.24";"358.39"
"1415";"64400";"Inyección de agente anestésico en nervio periférico";"3.69";"3.7"
"1416";"64505";"Inyección, agente anestésico en ganglio esfenopalatino, seno carotídeo o ganglio estrellado";"7.5";"7.69"
"1417";"64550";"Aplicación de neuroestimulador de superficie (transcutáneo)";"9.18";"9.19"
"1418";"64600";"Destrucción con agente neurolítico, nervio trigémino ramas supraorbital, infraorbital, mentoniana, o alveolar inferior";"9.18";"9.19"
"1419";"64722";"Descompresión nervios no especificados";"350.49";"350.63"
"1420";"64774";"Excisión de neuroma nervio cutáneo, identificable quirúrgicamente";"500.39";"500.95"
"1421";"64802";"Simpatectomía cervical";"452.79";"453.21"
"1422";"64831";"Sutura de nervio digital, mano o pie por cada nervio suturado";"222.81";"223.23"
"1423";"64861";"Sutura de plexo braquial o plexo lumbar";"0";"598.61"
"1424";"64864";"Sutura del nervio facial extracraneal o infratemporal";"0";"555.6"
"1425";"64866";"Anastomosis facial-accesorio espinal, facial-hipogloso, facial-frénico";"0";"547.86"
"1426";"64885";"Injerto de nervio, cabeza o cuello";"550.92";"551.84"
"1427";"64918";"Biopsia de nervio periférico";"20.2";"20.28"
"1428";"65091";"Evisceración de contenidos oculares sin implante";"228.52";"228.67"
"1429";"65101";"Enucleación del ojo sin implante";"252.43";"252.64"
"1430";"65110";"Exenteración de la órbita (no incluye injerto cutáneo), extirpación de contenidos oculares solamente";"0";"401.64"
"1431";"65175";"Remoción de implante ocular";"365.36";"365.44"
"1432";"65205";"Extirpación de cuerpo extraño, ojo externo, conjuntival superficial";"34.1";"34.12"
"1433";"65235";"Extirpación de cuerpo extraño, intraocular de la cámara anterior o cristalino";"0";"366.97"
"1434";"65260";"Del segmento posterior, extracción magnética, ruta anterior o posterior";"0";"382.25"
"1435";"65270";"Corrección de laceración conjuntiva, con o sin laceración no perforante de esclerótica, cierre directo";"128.1";"128.2"
"1436";"65275";"Córnea, no perforante, con o sin extirpación de cuerpo extraño";"201.05";"201.1"
"1437";"65290";"Corrección de herida, músculo extraocular, tendón y/o cápsula de Tenon";"255.07";"255.16"
"1438";"65400";"Excisión de lesión, córnea (queratectomía, lamelar, parcial), excepto pterigion";"378.31";"378.38"
"1439";"65410";"Biopsia de córnea";"77.05";"77.24"
"1440";"65420";"Excisión o transposición de pterigion sin injerto";"87.57";"87.59"
"1441";"65426";"Excisión o transposición de pterigion con injerto";"66.19";"66.19"
"1442";"65430";"Raspado de córnea, diagnóstico, para frotis y/o cultivo";"86.63";"86.65"
"1443";"65435";"Extirpación de epitelio de córnea con o sin quimiocauterización (abrasión, legrado)";"200.01";"200.04"
"1444";"65450";"Destrucción de lesión de córnea mediante crioterapia, fotocoagulación o termocauterización";"214.78";"214.83"
"1445";"65771";"Queratotomía radial";"203.84";"203.88"
"1446";"65800";"Paracentesis de cámara anterior del ojo (procedimiento separado) con aspiración diagnóstica de humor acuoso";"97.67";"97.79"
"1447";"65820";"Goniotomía";"377.39";"377.42"
"1448";"65850";"Trabeculotomía ab externo";"105.01";"105.27"
"1449";"65855";"Trabeculoplastía por láser";"111.55";"111.87"
"1450";"65860";"Sección de adherencias del segmento anterior, técnica de láser (procedimiento separado)";"0";"193.02"
"1451";"65865";"Sección de adherencias del segmento anterior del ojo, técnica incisional (con o sin inyección  de aire o líquido) (procedimiento separado) goniosinequias";"0";"379.96"
"1452";"66130";"Excisión  de lesión, esclerótica";"200.88";"200.91"
"1453";"66170";"Trabeculectomía";"377.04";"377.07"
"1454";"66180";"Derivación de humor acuoso a un reservorio extraocular (p. Ej. Molteno, Schocket, DenverKrupin)";"384.27";"384.42"
"1455";"66220";"Corrección de estafiloma escleral sin injerto";"203.49";"203.59"
"1456";"66500";"Iridotomía mediante incisión con instrumento cortante (procedimiento separado) excepto transfixión";"200.88";"200.91"
"1457";"66600";"Iridectomía";"200.88";"200.91"
"1458";"66680";"Corrección del iris, cuerpo ciliar (como para iridodiálisis)";"203.84";"203.88"
"1459";"66700";"Destrucción del cuerpo ciliar diatermia";"206.19";"206.22"
"1460";"66761";"Iridotomía/Iridectomía por cirugía láser";"211.8";"211.85"
"1461";"66770";"Destrucción de quiste o de lesiones del iris o cuerpo ciliar (procedimiento no escisional)";"215.3";"215.35"
"1462";"66820";"Discisión (incisión) de catarata membranosa secundaria (opacidad capsular posterior y/o hialoide anterior)  técnica con instrumento cortante (cuchillo de Ziegler o Wheeler)";"91.65";"91.65"
"1463";"66821";"Cirugía láser para escisión de catarata";"0";"206.92"
"1464";"66830";"Extirpación de catarata membranosa secundaria (opacidad capsular posterior y /o hialoide anterior)";"0";"384.13"
"1465";"66833";"Extracción extracapsular con implante de lente intraocular";"0";"390.45"
"1466";"66850";"Facofragmentación (mecánica o ultrasonido), con aspiración";"0";"381.47"
"1467";"66982";"Extracción de catarata extracapsular con implante de lente intraocular";"0";"390.45"
"1468";"66985";"Inserción de lente intraocular (implante secundario), no asociada con extirpación concurrente de catarata";"0";"380.22"
"1469";"66986";"Intercambio de lente intraocular";"0";"380.84"
"1470";"67005";"Vitrectomía anterior";"0";"525.76"
"1471";"67015";"Aspiración de vítreo fluido subretinal o coroidal, vía pars plana (esclerotomía posterior)";"0";"197.32"
"1472";"67028";"Inyección intravítrea de agente farmacológico (procedimiento separado)";"87.62";"87.65"
"1473";"67031";"Eliminación de filamentos, membranas, opacidades, láminas o adhesiones vitreas mediante cirugía laser (en uno o más sesiones)";"0";"193.36"
"1474";"67036";"Vitrectomía, mecánica, vía pars plana";"0";"525.76"
"1475";"67039";"Vitrectomía mecánica con fotocoagulación endolaser focálizada, vía pars plana";"0";"525.76"
"1476";"67080";"Corrección de desprendimiento de retina, con crioterapia";"0";"387.51"
"1477";"67082";"Correción de desprendimiento de retina con vitrectomía pars plana, sutura de explante de silicona y crioterapia o endolaser";"0";"525.76"
"1478";"67141";"Profilaxis de desprendimiento de retina (P. ej. ruptura retiniana, degeneración lattice) usando crioterapia o diatermia, sin drenaje, en una o más sesiones";"0";"260.71"
"1479";"67208";"Destrucción de lesión localizada de la retina (p. Ej.  tumores), una o más sesiones crioterapia o láser";"0";"197.94"
"1480";"67220";"Destrucción de lesión localizada de coroides (p. ej. Neovascularización coroidal), una o más sesiones, fotocoagulación láser";"0";"197.94"
"1481";"67227";"Destrucción de retinopatía extensa o progresiva (p. Ej. Retinopatía diabética), uno o más sesiones crioterapia, diatermia o láser";"0";"197.94"
"1482";"67311";"Cirugía para estrabismo, procedimiento de recesión o resección un músculo horizontal";"382.44";"382.53"
"1483";"67312";"Cirugía para estrabismo, procedimiento de recesión o resección dos músculos horizontales";"389.53";"389.53"
"1484";"67345";"Quimiodenervación de músculo extraocular";"117.05";"117.09"
"1485";"67350";"Biopsia de músculo extraocular";"123.81";"124.03"
"1486";"67415";"Aspiración de contenidos orbitales con aguja fina";"117.23";"117.29"
"1487";"67500";"Inyección retrobulbar medicación (procedimiento separado, no incluye suministro de medicación)";"115.52";"115.54"
"1488";"67550";"Implante orbitario (implante fuera del cono muscular) inserción";"0";"351.28"
"1489";"67570";"Descompresión del nervio óptico (p. Ej. Incisión o fenestración de la vaina del nervio óptico)";"0";"375.97"
"1490";"67700";"Blefarotomía, drenaje de abceso, párpado";"76.96";"76.98"
"1491";"67710";"Sección de tarsorrafia";"71.61";"71.63"
"1492";"67715";"Cantotomía (procedimiento separado)";"85.36";"85.39"
"1493";"67800";"Excisión de chalazión uno solo";"57.83";"58.95"
"1494";"67801";"Excisión de chalazión varios, el mismo párpado";"66.19";"66.19"
"1495";"67805";"Excisión de chalazión varios, diferentes párpados";"66.25";"66.25"
"1496";"67810";"Biopsia de párpado";"5.75";"5.75"
"1497";"67820";"Epilación con pinzas (P. ej. Mediante electrocirugía, crioterapia, cirugía láser)";"109.57";"112.46"
"1498";"67840";"Excisión de lesión del párpado (excepto chalazión) sin cierre o con cierre directo simple";"86.52";"89.3"
"1499";"67875";"Cierre provisorio de párpado mediante sutura (p.Ej.  Sutura de Frost)";"76.21";"76.31"
"1500";"67880";"Excisión de chalazión  tarsorrafia mediana o cantorrafia";"170.17";"172.22"
"1501";"67901";"Corrección de blefaroptosis no congénita método del músculo frontal con sutura u otro material";"169.02";"170.97"
"1502";"67930";"Sutura de herida reciente, párpado, que involucre borde del párpado, tarso y/o conjuntiva palpebral, cierre directo espesor parcial";"82.57";"84.53"
"1503";"67938";"Extirpación de cuerpo extraño internalizado, párpado";"78.92";"80.08"
"1504";"67971";"Reconstrucción de párpado, espesor  total mediante transferencia de colgajo tarsoconjuntival del párpado opuesto hasta dos tercios de párpado, un estadio o primer estadio";"0";"383.97"
"1505";"68020";"Incisión de conjuntiva, drenaje de quiste";"166.45";"166.47"
"1506";"68100";"Biopsia de conjuntiva";"75.35";"75.4"
"1507";"68110";"Excisión de lesión, conjuntiva, hasta 1 cm";"79.75";"79.93"
"1508";"68200";"Inyección subconjuntival";"14.18";"14.2"
"1509";"68320";"Conjuntivoplastía con injerto conjuntival o rearreglo amplio";"202.4";"202.5"
"1510";"68400";"Incisión, drenaje de tracto lacrimal";"35.45";"35.45"
"1511";"68500";"Excisión de glándula lagrimal (dacrioadenectomía) excepto por tumor total";"88.05";"88.86"
"1512";"68510";"Biopsia de glándula lagrimal";"77.06";"77.06"
"1513";"68530";"Extirpación de cuerpo extraño o dacriolito, conductos lagrimales";"17.62";"18.44"
"1514";"68540";"Excisión de tumor de glándula lagrimal abordaje frontal";"334.89";"334.99"
"1515";"68700";"Corrección plástica de canalículos";"0";"197.61"
"1516";"68720";"Dacriocistorrinostomía (fistulización de saco lagrimal a la cavidad nasal)";"0";"400.36"
"1517";"68745";"Conjuntivorrinostomía (fistulización de la conjuntiva a la cavidad nasal) sin tubo";"0";"213.5"
"1518";"68810";"Sondeo de conducto nasolagrimal, con o sin irrigación";"13.98";"14"
"1519";"69000";"Drenaje abceso o hematoma de oído externo";"20.69";"20.7"
"1520";"69090";"Perforación de lóbulos de las orejas";"2.62";"2.63"
"1521";"69100";"Biopsia de pabellón auricular o conducto auditivo externo";"19.75";"19.81"
"1522";"69110";"Excisión de oído externo parcial, corrección simple";"76.5";"76.64"
"1523";"69140";"Excisión de exostosis, conducto auditivo externo";"341.97";"342.09"
"1524";"69155";"Excisión radical de lesión en canal auditivo externo con disección del cuello";"0";"467.76"
"1525";"69200";"Extirpación de cuerpo extraño del conducto auditivo externo sin anestesia general";"4.31";"4.37"
"1526";"69210";"Remoción de cerumen impactado (procedimiento separado), uno o ambos oídos";"4.31";"4.37"
"1527";"69300";"Otoplastía, orejas en protrusión (sobresalientes), con o sin reducción de tamaño";"389.31";"389.55"
"1528";"69310";"Reconstrucción de conducto auditivo externo (meatoplastía) (p. ej. estenosis debida a trauma, infección)";"405.18";"405.46"
"1529";"69320";"Reconstrucción de conducto auditivo externo debido a atresia congénita, un solo estadio";"0";"401.07"
"1530";"69400";"Insuflación de conducto de eustaquio, transnasal con cateterización";"123.45";"123.61"
"1531";"69405";"Cateterización de conducto de eustaquio, transtimpánica";"122.62";"122.71"
"1532";"69420";"Miringotomía incluyendo aspiración y/o insuflación de conducto de eustaquio";"205.63";"205.72"
"1533";"69433";"Timpanostomía (que requiera inserción de tubo de ventilación), anestesia local o tópica";"341.7";"341.81"
"1534";"69450";"Timpanolisis transconducto";"0";"351.44"
"1535";"69501";"Antrotomía transmastoidea (mastoidectomía ""simple"")";"0";"376.25"
"1536";"69502";"Mastoidectomía completa";"0";"425.88"
"1537";"69505";"Mastoidectomía radical modificada";"0";"442.95"
"1538";"69530";"Apicectomía petrosa incluyendo mastoidectomía radical";"0";"492.57"
"1539";"69535";"Resección del hueso temporal, abordaje externo";"0";"450.69"
"1540";"69540";"Excisión de pólipo auditivo";"381.37";"381.59"
"1541";"69550";"Excisión de tumor glómico transconducto";"0";"376.78"
"1542";"69620";"Miringoplastía (cirugía confinada a la membrana timpánica y región donante)";"322.17";"322.45"
"1543";"69631";"Timpanoplastía sin mastoidectomía, inicial o revisión";"428.98";"429.33"
"1544";"69635";"Timpanoplastía con antrotomía o mastoidotomía";"0";"450.69"
"1545";"69641";"Timpanoplastía con mastoidectomía";"0";"500.31"
"1546";"69650";"Movilización del estribo";"0";"401.07"
"1547";"69660";"Estapedectomía o estapedotomía con reestablecimiento de continuidad osicular, con o sin uso de material extraño";"0";"401.07"
"1548";"69666";"Corrección de fístula de la ventana oval";"0";"401.07"
"1549";"69667";"Corrección de fístula de la ventana rRedonda";"0";"401.07"
"1550";"69676";"Neurectomía timpánica";"0";"425.88"
"1551";"69710";"Implantación o reemplazo de dispositivo de audición de conducción ósea electromagnética en el hueso temporal";"205.32";"205.74"
"1552";"69720";"Descompresión del nervio facial, intratemporal lateral o incluyendo parte medial al ganglio geniculado";"0";"425.88"
"1553";"69740";"Sutura del nervio facial, intratemporal lateral o incluyendo parte medial al ganglio geniculado";"0";"425.88"
"1554";"69801";"Laberintotomía transconducto, con o sin criocirugía o perfusión con compuestos vestíbulo activos";"0";"401.07"
"1555";"69805";"Operación del saco endolinfático sin derivación";"0";"446.24"
"1556";"69905";"Laberintectomía transconducto";"0";"439.2"
"1557";"69910";"Laberintectomía con astoidectomía";"0";"500.31"
"1558";"69915";"Sección del nervio vestibular, abordaje translaberíntico";"0";"475.5"
"1559";"69930";"Implantación de dispositivo coclear, con o sin mastoidectomía";"476.59";"477.08"
"1560";"69950";"Sección del nervio vestibular, abordaje transcraneal";"0";"475.5"
"1561";"69955";"Descompresión total del nervio facial y/o corrección (puede incluir injerto)";"0";"475.5"
"1562";"69960";"Descompresión del conducto auditivo interno";"0";"225.15"
"1563";"69970";"Extirpación de tumor, hueso temporal";"0";"425.88"
"1564";"70100";"Examen radiológico parcial de mandíbula (3 placas)";"17.99";"18.01"
"1565";"70120";"Examen radiológico parcial de mastoides (4 placas)";"18.29";"18.32"
"1566";"70134";"Examen radiológico completo de meatos auditivos internos";"22.6";"22.63"
"1567";"70140";"Examen radiológico parcial de huesos faciales (2 placas)";"17.99";"18.01"
"1568";"70160";"Examen radiológico completo de huesos nasales (2 placas)";"18.04";"18.09"
"1569";"70170";"Dacriocistografía de conducto nasolagrimal";"30.46";"30.55"
"1570";"70190";"Examen radiológico de forámenes ópticos (2 placas)";"21.8";"21.83"
"1571";"70200";"Examen completo de órbitas (2 placas)";"22.6";"22.63"
"1572";"70220";"Examen radiológico completo de senos paranasales (3 placas)";"22.6";"22.63"
"1573";"70240";"Examen radiológico de silla turca (2 placas)";"18.46";"18.5"
"1574";"70250";"Radiografía de cráneo menos de cuatro placas";"27.87";"27.92"
"1575";"70260";"Radiografía de cráneo cuatro placas";"38.08";"38.14"
"1576";"70320";"Radiografía dental panorámica";"16.57";"16.6"
"1577";"70328";"Examen radiológico de articulación témporomandibular, boca abierta y cerrada unilateral  (2 placas)";"20.17";"20.23"
"1578";"70332";"Artrografía de articulación témporomandibular  (***)";"45.86";"45.89"
"1579";"70360";"Examen radiológico, cuello, tejidos blandos";"16.57";"16.6"
"1580";"70373";"Laringografía contrastada  (***)";"45.86";"45.89"
"1581";"70390";"Sialografía (3 placas)  (***)";"45.86";"45.89"
"1582";"70391";"ARTERIOGRAFÍA CEREBRAL BILATERAL (***)";"25.54";"25.54"
"1583";"70450";"TEM CEREBRO SIN CONTRASTE";"154.81";"156.57"
"1584";"70460";"TEM CEREBRO CON CONTRASTE";"251.84";"253.74"
"1585";"70480";"TOMOGRAFÍA AXIAL COMPUTARIZADA DE ÓRBITA, SILLA TURCA O FOSA POSTERIOR, U OÍDO EXTERNO, MEDIO O INTERNO SIN MATERIAL DE CONTRASTE";"160";"160"
"1586";"70486";"TEM MACIZO FACIAL SIN CONTRASTE";"164.24";"166.03"
"1587";"70488";"TEM MACIZO FACIAL CON CONTRASTE";"305.9";"308.02"
"1588";"70490";"TOMOGRAFÍA AXIAL COMPUTARIZADA, TEJIDO BLANDO DEL CUELLO SIN MATERIAL DE CONTRASTE";"160";"160"
"1589";"70492";"TEM CUELLO CON CONTRASTE";"261.14";"263.06"
"1590";"70496";"ANGIOTEM CEREBRAL";"371.71";"374.32"
"1591";"70544";"RM ANGIOGRAFIA CEREBRAL CON TIEMPO VUELO (SIN CONTRASTE)";"347.29";"349.7"
"1592";"70546";"RM ANGIOGRAFIA CEREBRAL CON CONTRASTE";"480.75";"484.11"
"1593";"70549";"RM ANGIOGRAFIA CAROTIDAS";"480.75";"484.11"
"1594";"70555";"ENCEFALO FUNCIONAL";"269.02";"270.69"
"1595";"71010";"Examen radiológico, tórax vista única, frontal.";"16.57";"16.6"
"1596";"71020";"Examen radiológico, tórax, frontal y lateral";"24.08";"24.11"
"1597";"71035";"Radiografía de decúbito lateral con rayo horizontal";"16.57";"16.6"
"1598";"71040";"Bronquiografía unilateral";"27.01";"27.03"
"1599";"71100";"Examen radiológico de parrilla costal (2 placas)";"18.29";"18.32"
"1600";"71120";"Examen radiológico de esternón, mínimo de dos incidencias";"24.08";"24.11"
"1601";"71250";"TOMOGRAFÍA AXIAL COMPUTARIZADA DE TÓRAX SIN MATERIAL DE CONTRASTE";"160";"160"
"1602";"71270";"TEM TORAX CON CONTRASTE";"266.65";"268.61"
"1603";"71275";"ANGIOTEM DE TORAX NO CORONARIA";"373.1";"374.32"
"1604";"72010";"Examen radiológico de columna vertebral completa, anteroposterior y lateral";"29.88";"29.91"
"1605";"72020";"Examen radiológico de columna vertebral, vista única";"16.57";"16.6"
"1606";"72040";"Examen radiológico de columna cervical, 2 o 3 incidencias";"29.44";"29.49"
"1607";"72050";"Examen radiológico de columna cervical mínimo de cuatro incidencias (4 placas)";"41.2";"41.24"
"1608";"72052";"Examen radiológico de columna cervical completo incluyendo estudios oblícuos, de flexión y/o de extensión (4 placas)";"44.3";"44.33"
"1609";"72070";"Examen radiológico de columna vertebral torácica, dos incidencias (2 placas)";"24.08";"24.11"
"1610";"72074";"Examen radiológico de columna torácica, mínimo de cuatro incidencias (4 placas)";"28.47";"28.52"
"1611";"72080";"Examen radiológico de columna dorsolumbar (2 placas)";"23.98";"24"
"1612";"72100";"Examen radiológico de columna lumbosacra (2 a 3 vistas)";"29.44";"29.49"
"1613";"72110";"Examen radiológico de columna lumbosacra, mínimo de cuatro incidencias (4 placas)";"41.2";"41.24"
"1614";"72120";"Radiológico de pelvis, mínimo 4 incidencias (4 placas)";"28.47";"28.52"
"1615";"72125";"TEM COLUMNA CERVICAL SIN CONTRASTE";"164.24";"166.03"
"1616";"72127";"TEM COLUMNA CERVICAL CON CONTRASTE";"317.85";"320.02"
"1617";"72128";"TEM COLUMNA DORSAL SIN CONTRASTE";"164.24";"166.03"
"1618";"72130";"TEM COLUMNA DORSAL CON CONTRASTE";"305.93";"308.05"
"1619";"72133";"TEM COLUMNA LUMBO-SACRA CON CONTRASTE";"305.93";"308.05"
"1620";"72141";"RM COLUMNA CERVICAL SIN CONTRASTE";"271.86";"274.27"
"1621";"72142";"RM COLUMNA CERVICAL CON CONTRASTE";"314.63";"318.68"
"1622";"72146";"RM COLUMNA DORSAL SIN CONTRASTE";"271.86";"274.27"
"1623";"72147";"RM COLUMNA DORSAL CON CONTRASTE";"314.63";"318.68"
"1624";"72148";"RM COLUMNA LUMBO- SACRO SIN CONTRASTE";"271.86";"274.27"
"1625";"72149";"RM COLUMNA LUMBO- SACRO CON CONTRASTE";"314.63";"318.68"
"1626";"72170";"Examen radiológico de pelvis una o dos incidencias";"22.3";"22.34"
"1627";"72190";"Examen radiológico de pelvis completo, mínimo de tres incidencias (3 placas)";"27.11";"27.15"
"1628";"72192";"TEM PELVIS OSEA SIN CONTRASTE";"164.24";"166.03"
"1629";"72200";"Examen radiológico, articulaciones sacroilíacas menos de tres incidencias (3 placas)";"22.3";"22.34"
"1630";"72221";"Mielografia columna toracica sin contraste";"22.6";"22.63"
"1631";"72270";"Mielografía de canal espinal completo, supervisión e interpretación radiológicas  (***)";"45.86";"45.89"
"1632";"72285";"Discografía cervical, supervisión e interpretación radiológicas  (***)";"20.6";"20.6"
"1633";"73000";"Examen radiológico de clavícula (1 placa)";"16.57";"16.6"
"1634";"73010";"Examen radiológico de escápula, completo";"16.57";"16.6"
"1635";"73020";"Examen radiológico de hombro (1 placa)";"16.57";"16.6"
"1636";"73030";"Examen radiológico de hombro,  2 incidencias (2 placas)";"23.38";"23.42"
"1637";"73040";"Artrografía de hombro  (***) (5 placas)";"45.86";"45.89"
"1638";"73060";"Examen radiológico de húmero,  (2 placas)";"22.3";"22.34"
"1639";"73070";"Examen radiológico de codo (2 placas)";"20.04";"20.1"
"1640";"73080";"Examen radiológico de codo tres incidencias";"22.46";"22.52"
"1641";"73085";"Artrografía de codo  (***) (5 placas)";"45.86";"45.89"
"1642";"73090";"Examen radiológico de antebrazo, dos incidencias (2 placas)";"21.13";"21.18"
"1643";"73100";"Examen radiológico de muñeca dos incidencias (2 placas)";"21.13";"21.18"
"1644";"73110";"Examen radiológico de muñeca,  3 vistas";"22.46";"22.52"
"1645";"73115";"Artrografía de muñeca  (***) (5 placas)";"45.86";"45.89"
"1646";"73120";"Examen radiológico de mano, mínimo dos incidencias (2 placas)";"21.13";"21.18"
"1647";"73130";"Examen radiológico de mano, mínimo tres incidencias (3 placas)";"22.46";"22.52"
"1648";"73140";"Examen radiológico de dedos de manos, mínimo dos incidencias (2 placas)";"16.5";"16.54"
"1649";"73200";"TOMOGRAFÍA AXIAL COMPUTARIZADA, EXTREMIDAD SUPERIOR SIN MATERIAL DE CONTRASTE";"160";"160"
"1650";"73206";"ANGIOTEM DE EXTREMIDAD SUPERIOR CON CONTRASTE.";"443.83";"446.62"
"1651";"73225";"RM ANGIOGRAFIA MIEMBROS SUPERIORES";"508.63";"513.42"
"1652";"73510";"Examen radiológico, cadera, de dos vistas (2 placas)";"24.08";"24.11"
"1653";"73520";"Examen radiológico bilateral de cadera, mínimo dos incidencias de cada cadera (2 placas)";"32.71";"32.74"
"1654";"73525";"Artrografía de cadera  (***) (5 placas)";"45.86";"45.89"
"1655";"73542";"Artrografía de articulación sacroilíaca  (***) (5 placas)";"45.86";"45.89"
"1656";"73550";"Radiografía de fémur, dos incidencias (2 placas)";"22.3";"22.34"
"1657";"73560";"Examen radiológico de rodilla,  dos incidencias (2 placas)";"22.3";"22.34"
"1658";"73562";"Examen radiológico de rodilla,  tres incidencias (3 placas)";"23.67";"23.72"
"1659";"73580";"Artrografía de rodilla  (***) (5 placas)";"45.86";"45.89"
"1660";"73590";"Radiografía de tibia y peroné, dos incidencias (2 placas)";"22.3";"22.34"
"1661";"73600";"Examen radiológico de tobillo, 2 incidencias (2 placas)";"21.13";"21.18"
"1662";"73615";"Artrografía de tobillo  (***) (5 placas)";"45.86";"45.89"
"1663";"73620";"Examen radiológico de pie completo, mínimo dos incidencias (2 placas)";"21.13";"21.18"
"1664";"73630";"Examen radiológico de pie completo, mínimo tres incidencias (3 placas)";"22.46";"22.52"
"1665";"73700";"TOMOGRAFÍA AXIAL COMPUTARIZADA DE MIEMBRO INFERIOR SIN MATERIAL DE CONTRASTE";"160";"160"
"1666";"73706";"ANGIOTEM EXTREMIDADES INFERIORES";"443.83";"446.62"
"1667";"73725";"RM ANGIOGRAFIA MIEMBROS INFERIORES";"508.63";"513.42"
"1668";"74000";"Examen radiológico de abdomen AP";"18.1";"18.12"
"1669";"74020";"Examen radiológico de abdomen completa, incluye incidencia de pie y/o decúbito";"24.08";"24.11"
